Condición,Year,Marca,version,Title,Modelo,id,precio,Image_URL,Color,Color_int,Cilindros,km,Transmisión,Combustible,Características,Seguridad,Content,Tipo,year,Tipo_unidad,Puertas
Usado,2024,Nissan,Platinum CVT,Nissan- Kicks e-POWER,Kicks e,1433,621900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/fbfdf470f37b4a28a62f8ac7f8f61ad0.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/fbfdf470f37b4a28a62f8ac7f8f61ad0.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/03953daf6a994491a479611b081de990.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/eaf76ea612f04d22b7668013c1a193dd.jpeg",Rojo,Negro,,0,Automática,Gasolina,"Llave inteligente; CVT; Luces de halógeno; Luces de niebla; Limpiador trasero; 5 puertas; Aire acondicionado; Radio, AM/FM, USB; Controles de audio al volante; Radio, AM/FM; 5 pasajeros; Asientos de piel; ABS; Bolsas de Aire Frontales; Cámara trasera; Bolsas de Aire Laterales; AGENDA TU PRUEBA DE MANEJO",ABS; Bolsas de Aire Frontales; Bolsas de Aire Laterales,,,,,
Usado,2024,Nissan,TA,Nissan- Kicks -,Kicks,1434,495900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/95b70bab447d4459a77e5bfadd4b6051.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/95b70bab447d4459a77e5bfadd4b6051.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/949ecc89250b4f59892f2b34a5c01252.jpeg",Blanco,Negro,,0,Automática,Gasolina,5 puertas; Aire acondicionado; 5 pasajeros; AGENDA TU PRUEBA DE MANEJO,,,,,,
Usado,2024,Nissan,Advance TM,Nissan- March -,March,1435,300900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/af94e4f1751a410fa43e7eaa8b383d91.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/af94e4f1751a410fa43e7eaa8b383d91.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d1fc618e153145428ffbb46f41c5359f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1340db997d6d4850a3b66102707f6c48.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/9ca28f1125664d319bbc9d6b1d47f9ac.jpeg",Rojo,Negro,,0,Manual,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,Advance TM,Nissan- March -,March,1436,300900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c8ed7ad0a61a4f70974393742d8c01ae.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c8ed7ad0a61a4f70974393742d8c01ae.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b73d68d30ccf4d0fa7903d99b1d4f601.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/663a313bee9a4f3e9fa921d7cb286c7b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/899dfa4ce52143e6a863d8b8991c2ee5.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/e820e0c9cbc3407c8708d6dbd442ebcd.jpeg",Plata,Negro,,0,Manual,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2023,Nissan,Advance CVT,Nissan- Sentra -,Sentra,1437,449900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0c54c7e13ca2403ca41c4d01a4cdacf4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0c54c7e13ca2403ca41c4d01a4cdacf4.jpeg",Azul,Negro,,0,Automática,Gasolina,"Llave inteligente; Luces de niebla; Aire acondicionado; Radio, AM/FM, USB; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",ABS; Bolsas de Aire,,,,,
Usado,2023,Nissan,Advance CVT,Nissan- Sentra -,Sentra,1438,449900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8db5f393b3644292a9a5311ebe1a0d32.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8db5f393b3644292a9a5311ebe1a0d32.jpeg",Azul,Negro,,0,Automática,Gasolina,"Llave inteligente; Luces de niebla; Aire acondicionado; Radio, AM/FM, USB; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",ABS; Bolsas de Aire,,,,,
Usado,2023,Nissan,Advance CVT,Nissan- Sentra -,Sentra,1439,449900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/636cc076081440ae8231db806ff15da4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/636cc076081440ae8231db806ff15da4.jpeg",Azul,Negro,,0,Manual,Gasolina,"Control de crucero; Llave inteligente; Luces de halógeno; Aire acondicionado; Radio, AM/FM, USB; Controles de audio al volante; Cámara trasera; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,Sense CVT,Nissan- Sentra -,Sentra,1440,423900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/20b49cfdf21e492cad1a8a5902e9254a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/20b49cfdf21e492cad1a8a5902e9254a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/3adef704237243bf9b1b3aa3498fbc85.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/86175714ad6e483db9b00d867f4917aa.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b9a3261fd640497eb1a3ded5b21b026d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/cf2e9608ff8c4eb9a000a284a0df965d.jpeg",Gris,Negro,,0,Automática,Gasolina,Control de crucero; Llave inteligente; Luces de halógeno; Controles de audio al volante; Cámara trasera; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2024,Nissan,Sense CVT,Nissan- Sentra -,Sentra,1441,423900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/5ff1bba860f6407da86b3f68bc72fe78.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/5ff1bba860f6407da86b3f68bc72fe78.jpeg",Rojo,Negro,,0,Automática,Gasolina,Control de crucero; Llave inteligente; Luces de halógeno; Controles de audio al volante; Cámara trasera; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2024,Nissan,Sense CVT,Nissan- Sentra -,Sentra,1442,423900,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1f932211645e46959a6c957382440006.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1f932211645e46959a6c957382440006.jpeg",Rojo,Negro,,0,Automática,Gasolina,Control de crucero; Llave inteligente; Luces de halógeno; Controles de audio al volante; Cámara trasera; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2023,Nissan,Advance CVT,Nissan- Versa -,Versa,1443,371424,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4a2b6822f52b4254ad4d7dc69a91b934.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4a2b6822f52b4254ad4d7dc69a91b934.jpeg",Rojo,Negro,,0,Automática,Gasolina,Llave inteligente; Aire acondicionado; ABS; AGENDA TU PRUEBA DE MANEJO,ABS,,,,,
Usado,2023,Nissan,Advance CVT,Nissan- Versa -,Versa,1444,371424,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1601c3d0998d47a997d9596d3305ab66.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1601c3d0998d47a997d9596d3305ab66.jpeg",Azul,Negro,,0,Automática,Gasolina,Llave inteligente; Aire acondicionado; ABS; AGENDA TU PRUEBA DE MANEJO,ABS,,,,,
Usado,2023,Nissan,TM,Nissan- Sentra -,Sentra,1445,410784,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/9096a933df814547a20b03a04f7e1a80.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/9096a933df814547a20b03a04f7e1a80.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7fdef7c0c3f142eeb41b43f30656b73c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/5e05bdf805944d94bce08088b59e17a6.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c68df7432a52457f9ba529e02012c32c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7b19f055f0f548c0bea53a7eb945a26c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/dc7ac70ae75f43cca987b7c5c1a8514f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/3be92b12d69f4ac686df245f8a42361f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b59a0a76202740808c25fc90546318c1.jpeg",Blanco,Negro,,0,Manual,Gasolina,Rin aluminio; 4 puertas; Aire acondicionado; 5 pasajeros; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,ABS; Bolsas de Aire,,,,,
Usado,2024,Nissan,TM,Nissan- Sentra -,Sentra,1446,424224,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/76d99bc4e2264a31af093cc910ccf2c1.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/76d99bc4e2264a31af093cc910ccf2c1.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/3738a20ed1c3491ab6c21d8d6a29d57b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/356b64804230494c85d108b6c73e0699.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2c7ba30104864003aee6847cf7e362ba.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8081dbd0126244aabd9d5993cbb49734.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0ae8e27cfa4449e78b30426d9bfac483.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a58522a3064d4663b2fc7bf6e1916137.jpeg",Rojo,Negro,,0,Manual,Gasolina,Rin aluminio; 4 puertas; Aire acondicionado; 5 pasajeros; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,ABS; Bolsas de Aire,,,,,
Usado,2024,Nissan,Chasis Cab VDC AA,Nissan- Np 300,Np 300,1447,549984,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1b650690508246fe9377671ff36dd357.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1b650690508246fe9377671ff36dd357.jpeg",Blanco,Negro,,0,Manual,Gasolina,4 puertas; Aire acondicionado; AGENDA TU PRUEBA DE MANEJO,,,,,,
Usado,2023,Nissan,Advance TM,Nissan- Kicks e-POWER,Kicks e,1448,549984,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/44fafae1dd0446e180bfc662d14ed891.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/44fafae1dd0446e180bfc662d14ed891.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2ab9786959564b99aaddcdbf548f93a3.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/29350fb2a23c4234be5cc0eb2e1517e7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/99fbe51b772140e7bd61548aa3e9c0c3.jpeg",Blanco,Negro,,0,Automática,Gasolina,"Control de crucero; Llave inteligente; Luces de halógeno; Luces de niebla; Limpiador trasero; 5 puertas; Aire acondicionado; Radio, AM/FM, USB; AGENDA TU PRUEBA DE MANEJO",,,,,,
Usado,2024,Nissan,Sense TM,Nissan- March -,March,1449,261984,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/839e232417684950bf6976b09495ed4b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/839e232417684950bf6976b09495ed4b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/70ce95041e194b12b386f6eaef0e43d4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/dccce06f79d6433385d53b1d7c415a02.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1c5d67c6bdfa429aa0530a378468aa69.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c4feb47b34504f48adb2f2528e6f0eb8.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4dd5f665f1d8451aa09029529c044597.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/3c9ef72f78724ca99d9858ec1551bde7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b984ccb7b89d4bdeb8481367b313c1a4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/dfa8485bc6c6462da0c47e72ce7e7d35.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/6273259e54834e5fa7a0fd53a293901d.jpeg",Plata,Negro,,0,Manual,Gasolina,"Control de crucero; Limpiador trasero; Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,Sense TM,Nissan- March -,March,1450,261984,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8e8efe4d4f764ed3a6466370378eb941.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8e8efe4d4f764ed3a6466370378eb941.jpeg",Blanco,Negro,,0,Manual,Gasolina,"Control de crucero; Limpiador trasero; Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,Sense TM,Nissan- March -,March,1451,261984,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b833d11166914cecb1f6475bc584da6a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b833d11166914cecb1f6475bc584da6a.jpeg",Rojo,Negro,,0,Manual,Gasolina,"Control de crucero; Limpiador trasero; Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2023,Nissan,Advance TM,Nissan- March -,March,1452,277344,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c0494a25610d4ad8866ff4ff8e71d48e.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c0494a25610d4ad8866ff4ff8e71d48e.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c616072a5ebb4996811eaf5af679cea8.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/df1d002bb7fa4b97884ccfea7e077952.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/afc6bf0597274f358c5ee1419c30ca52.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2dbc4175fc2e42298fb3e856af7a2e3d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/6ccdb20f299d41d382cde4f33b969dcf.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ce9b2834ae304776bcb191a22205cf53.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1eba0d58184b40bfbb68795ebb88985c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b21912e048da4ee58a1f95506991c354.jpeg",Blanco,Negro,,0,Manual,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,TM,Nissan- V-Drive -,V,1453,279264,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0f4ab1fda69f47199dc58bed6bcfe0ea.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0f4ab1fda69f47199dc58bed6bcfe0ea.jpeg",Rojo,Negro,,0,Manual,Gasolina,4 puertas; Aire acondicionado; 5 pasajeros; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,ABS; Bolsas de Aire,,,,,
Usado,2024,Nissan,Advance TM,Nissan- March -,March,1454,288864,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/06a717a4939949c28872f1bf0b6bf0ac.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/06a717a4939949c28872f1bf0b6bf0ac.jpeg",Blanco,Negro,,0,Manual,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,Advance TM,Nissan- March -,March,1455,288864,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4f818d31e4674c2297636e10ef35131c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4f818d31e4674c2297636e10ef35131c.jpeg",Blanco,Negro,,0,Manual,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,Advance CVT,Nissan- Versa -,Versa,1456,342624,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/98914e638b6c4bed8f6556fd9b1c335e.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/98914e638b6c4bed8f6556fd9b1c335e.jpeg",Azul,Negro,,0,Automática,Gasolina,Llave inteligente; Aire acondicionado; ABS; AGENDA TU PRUEBA DE MANEJO,ABS,,,,,
Usado,2024,Nissan,Sense TA,Nissan- Versa -,Versa,1457,342624,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0b44980e380b491c910ca505e67542f2.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0b44980e380b491c910ca505e67542f2.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/50a55a9854dd497bbfa0524822137fd9.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/590f085026b94dd5a401e795cbb6ac31.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f1fc922fb4674faa9be6d4c13cb48ae5.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2ae8e46845e242ff8d25c685701a028d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/067e72678bb1435da541b3e09cc501d6.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/590087b23e4b4f3da9cd9045e3f75aea.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a98f656548754a73b026bac622207b5d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/45614eb0b6f6418698680ae7a4a394ac.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/09412e9349df42fb8e056c0edaeb7c8b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c7940f52873a4129b19d5ed4c66ba009.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/3f2715bf8bfb425d94d4d553b33aab28.jpeg",Blanco,Negro,,0,Automática,Gasolina,Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2023,Nissan,ADVANCE T/M,Nissan- Versa -,Versa,1458,356064,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a78f07c87d2f4ef3876d6686e946a2e1.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a78f07c87d2f4ef3876d6686e946a2e1.jpeg",Azul,Negro,,0,Manual,Gasolina,Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2023,Nissan,Sense TM,Nissan- Sentra -,Sentra,1459,370464,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/85165b98a19546b5a1264f593ae17c9a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/85165b98a19546b5a1264f593ae17c9a.jpeg",Plata,Negro,,0,Manual,Gasolina,"Control de crucero; Aire acondicionado; Radio, AM/FM, USB; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2023,Nissan,TA,Nissan- Versa -,Versa,1460,371424,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/cabd87698415467b93cdd75010b3c2d6.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/cabd87698415467b93cdd75010b3c2d6.jpeg",Rojo,Negro,,0,Automática,Gasolina,Rin aluminio; 4 puertas; Aire acondicionado; 5 pasajeros; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,ABS; Bolsas de Aire,,,,,
Usado,2023,Nissan,Advance TA,Nissan- Versa -,Versa,1461,371424,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/99822ae9bdef427ba4453b47a74df559.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/99822ae9bdef427ba4453b47a74df559.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/cee4eb37ead544d4873a2a0ebe7e9de4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ee3423b5c5544091b4cb3e2c1e19a041.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b3b0a39d88af43dd8d638955885e8ac4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/04a0e58d99a54bbe9ede3048a8ea2fa4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2412e973c7ed44e6af497026efb2270a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d41773ed3dc3417f8676dba70f6b0a65.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/dcc16722f82c4335b6c2609b7e7dd5d3.jpeg",Azul,Negro,,0,Automática,Gasolina,"Control de crucero; Llave inteligente; Luces de halógeno; Luces de niebla; Limpiador trasero; Aire acondicionado; Radio, AM/FM, USB; Controles de audio al volante; Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
